Date,Open,High,Low,Close,Adj Close,Volume
2019-03-21,1220.0,1236.43994140625,1216.5799560546875,1236.1300048828125,1236.1300048828125,1407500
2019-03-22,1228.8499755859375,1233.6300048828125,1206.0,1207.6500244140625,1207.6500244140625,1721100
2019-03-25,1199.56005859375,1209.43994140625,1190.0,1197.3800048828125,1197.3800048828125,1378800
2019-03-26,1205.18994140625,1207.6500244140625,1181.760009765625,1189.8399658203125,1189.8399658203125,1537600
2019-03-27,1191.9200439453125,1191.9200439453125,1164.22998046875,1178.010009765625,1178.010009765625,1471400
2019-03-28,1175.5,1177.25,1163.4300537109375,1172.27001953125,1172.27001953125,1120100
2019-03-29,1180.1800537109375,1183.969970703125,1166.3800048828125,1176.8900146484375,1176.8900146484375,1544500
2019-04-01,1187.5400390625,1200.199951171875,1186.3599853515625,1198.97998046875,1198.97998046875,1385300
2019-04-02,1200.050048828125,1205.81005859375,1191.239990234375,1205.5400390625,1205.5400390625,914400
2019-04-03,1212.699951171875,1220.5999755859375,1205.0799560546875,1210.81005859375,1210.81005859375,1109600
2019-04-04,1211.2900390625,1220.550048828125,1209.0400390625,1219.449951171875,1219.449951171875,1051100
2019-04-05,1219.300048828125,1220.3900146484375,1210.030029296875,1211.449951171875,1211.449951171875,1000600
2019-04-08,1211.1099853515625,1213.949951171875,1204.699951171875,1208.280029296875,1208.280029296875,1087500
2019-04-09,1201.8900146484375,1207.1500244140625,1198.3800048828125,1202.68994140625,1202.68994140625,983400
2019-04-10,1205.0899658203125,1208.93994140625,1200.6600341796875,1206.449951171875,1206.449951171875,775500
2019-04-11,1208.9000244140625,1212.739990234375,1204.5400390625,1209.5899658203125,1209.5899658203125,849900
2019-04-12,1215.6199951171875,1223.050048828125,1213.2900390625,1222.72998046875,1222.72998046875,1215600
2019-04-15,1224.0899658203125,1229.300048828125,1214.56005859375,1226.530029296875,1226.530029296875,1189800
2019-04-16,1230.0,1235.97998046875,1225.0400390625,1231.9100341796875,1231.9100341796875,1131100
2019-04-17,1237.0,1245.0999755859375,1232.9000244140625,1240.1400146484375,1240.1400146484375,1518300
2019-04-18,1245.0,1245.93994140625,1239.4100341796875,1241.469970703125,1241.469970703125,1237500
2019-04-22,1236.6700439453125,1254.3399658203125,1233.3699951171875,1253.760009765625,1253.760009765625,954200
2019-04-23,1256.6400146484375,1274.4300537109375,1251.969970703125,1270.5899658203125,1270.5899658203125,1593400
2019-04-24,1270.5899658203125,1274.0,1259.81005859375,1260.050048828125,1260.050048828125,1169800
2019-04-25,1270.300048828125,1272.800048828125,1258.0,1267.3399658203125,1267.3399658203125,1567200
2019-04-26,1273.3800048828125,1278.9100341796875,1265.0,1277.4200439453125,1277.4200439453125,1361400
2019-04-29,1280.510009765625,1296.969970703125,1271.7099609375,1296.199951171875,1296.199951171875,3618400
2019-04-30,1190.6300048828125,1200.97998046875,1183.0,1198.9599609375,1198.9599609375,6658900
2019-05-01,1197.5,1199.25,1171.6800537109375,1173.3199462890625,1173.3199462890625,3717000
2019-05-02,1172.5999755859375,1179.3800048828125,1158.3299560546875,1166.510009765625,1166.510009765625,2254900
2019-05-03,1177.4100341796875,1191.4000244140625,1173.550048828125,1189.550048828125,1189.550048828125,2079400
2019-05-06,1172.0,1195.4300537109375,1171.1600341796875,1193.4599609375,1193.4599609375,1588700
2019-05-07,1185.81005859375,1194.77001953125,1165.0,1178.8599853515625,1178.8599853515625,1830200
2019-05-08,1177.2900390625,1184.27001953125,1167.6300048828125,1170.780029296875,1170.780029296875,1276000
2019-05-09,1162.5999755859375,1174.0699462890625,1154.6400146484375,1167.969970703125,1167.969970703125,1477800
2019-05-10,1168.8399658203125,1176.280029296875,1146.3699951171875,1167.6400146484375,1167.6400146484375,1582500
2019-05-13,1145.239990234375,1151.969970703125,1125.5,1136.5899658203125,1136.5899658203125,2281300
2019-05-14,1142.3199462890625,1144.8699951171875,1123.530029296875,1124.8599853515625,1124.8599853515625,2019600
2019-05-15,1122.550048828125,1178.300048828125,1121.4000244140625,1170.800048828125,1170.800048828125,2965100
2019-05-16,1171.8399658203125,1194.1600341796875,1168.449951171875,1184.5,1184.5,1765400
2019-05-17,1175.8299560546875,1186.2900390625,1166.4200439453125,1168.780029296875,1168.780029296875,1268100
2019-05-20,1153.0,1153.0,1138.1400146484375,1144.6600341796875,1144.6600341796875,1530100
2019-05-21,1154.47998046875,1158.0,1143.31005859375,1154.43994140625,1154.43994140625,1028100
2019-05-22,1151.25,1163.780029296875,1151.0,1155.8499755859375,1155.8499755859375,941300
2019-05-23,1146.0699462890625,1150.050048828125,1133.1600341796875,1145.3399658203125,1145.3399658203125,1260700
2019-05-24,1152.0,1154.3599853515625,1136.7099609375,1138.6099853515625,1138.6099853515625,927700
2019-05-28,1141.47998046875,1156.489990234375,1138.6700439453125,1139.56005859375,1139.56005859375,1047400
2019-05-29,1132.699951171875,1135.0,1111.949951171875,1119.93994140625,1119.93994140625,1811500
2019-05-30,1120.1500244140625,1126.800048828125,1115.9000244140625,1121.4100341796875,1121.4100341796875,904400
2019-05-31,1105.6400146484375,1113.4000244140625,1103.3499755859375,1106.5,1106.5,1579100
2019-06-03,1066.9300537109375,1067.0,1027.030029296875,1038.739990234375,1038.739990234375,4844500
2019-06-04,1044.489990234375,1058.43994140625,1036.030029296875,1054.489990234375,1054.489990234375,3025600
2019-06-05,1055.0,1056.81005859375,1033.0,1044.6400146484375,1044.6400146484375,2349400
2019-06-06,1046.2099609375,1050.0,1035.510009765625,1047.760009765625,1047.760009765625,1451000
2019-06-07,1054.280029296875,1073.4300537109375,1051.1500244140625,1068.3699951171875,1068.3699951171875,2191400
2019-06-10,1077.0,1094.8399658203125,1075.280029296875,1082.760009765625,1082.760009765625,1425500
2019-06-11,1096.989990234375,1104.010009765625,1079.5699462890625,1081.0400390625,1081.0400390625,1675400
2019-06-12,1079.949951171875,1082.52001953125,1069.5999755859375,1079.0999755859375,1079.0999755859375,1183500
2019-06-13,1084.7099609375,1096.5899658203125,1082.5699462890625,1091.010009765625,1091.010009765625,1040700
2019-06-14,1089.739990234375,1094.760009765625,1081.47998046875,1086.300048828125,1086.300048828125,1229100
2019-06-17,1089.0999755859375,1101.280029296875,1088.0,1093.8900146484375,1093.8900146484375,988500
2019-06-18,1111.5,1118.780029296875,1100.7900390625,1105.239990234375,1105.239990234375,1726300
2019-06-19,1107.239990234375,1109.4300537109375,1096.030029296875,1104.510009765625,1104.510009765625,1335700
2019-06-20,1121.699951171875,1122.719970703125,1107.0,1113.199951171875,1113.199951171875,1200900
2019-06-21,1109.8599853515625,1126.5699462890625,1109.719970703125,1125.3699951171875,1125.3699951171875,2538700
2019-06-24,1120.0,1123.5699462890625,1113.31005859375,1116.699951171875,1116.699951171875,1211800
2019-06-25,1115.0799560546875,1115.699951171875,1084.5999755859375,1087.5799560546875,1087.5799560546875,1582200
2019-06-26,1091.0,1095.1199951171875,1073.68994140625,1080.3199462890625,1080.3199462890625,1734900
2019-06-27,1086.75,1088.4599609375,1075.8499755859375,1076.6300048828125,1076.6300048828125,1203900
2019-06-28,1077.22998046875,1082.800048828125,1073.800048828125,1082.800048828125,1082.800048828125,1683600
2019-07-01,1101.0400390625,1108.5899658203125,1095.3299560546875,1100.0,1100.0,1459800
2019-07-02,1104.8299560546875,1112.8900146484375,1099.6700439453125,1112.5999755859375,1112.5999755859375,1031500
2019-07-03,1118.5,1127.989990234375,1114.8499755859375,1122.989990234375,1122.989990234375,1007700
2019-07-05,1119.3699951171875,1134.6500244140625,1117.5,1132.6700439453125,1132.6700439453125,1489700
2019-07-08,1125.8699951171875,1127.2099609375,1111.760009765625,1116.7900390625,1116.7900390625,1494400
2019-07-09,1110.3199462890625,1127.8599853515625,1107.1500244140625,1124.2900390625,1124.2900390625,1473600
2019-07-10,1132.3199462890625,1142.3399658203125,1130.6600341796875,1140.9100341796875,1140.9100341796875,1535500
2019-07-11,1146.1600341796875,1153.239990234375,1139.530029296875,1144.0799560546875,1144.0799560546875,1300200
2019-07-12,1142.9300537109375,1147.5,1138.56005859375,1145.3399658203125,1145.3399658203125,1093900
2019-07-15,1145.3399658203125,1150.6800537109375,1140.0,1150.510009765625,1150.510009765625,1058200
2019-07-16,1146.72998046875,1158.5799560546875,1146.72998046875,1153.4599609375,1153.4599609375,1267600
2019-07-17,1150.9200439453125,1158.43994140625,1146.6199951171875,1146.739990234375,1146.739990234375,976900
2019-07-18,1142.0,1148.1700439453125,1132.8599853515625,1147.239990234375,1147.239990234375,1273800
2019-07-19,1149.3199462890625,1151.5799560546875,1131.25,1131.550048828125,1131.550048828125,1159200
2019-07-22,1135.469970703125,1140.02001953125,1125.2099609375,1139.2099609375,1139.2099609375,1445700
2019-07-23,1143.449951171875,1148.8599853515625,1132.8499755859375,1148.050048828125,1148.050048828125,1032400
2019-07-24,1132.6199951171875,1145.4599609375,1128.510009765625,1139.72998046875,1139.72998046875,1359600
2019-07-25,1138.949951171875,1143.5899658203125,1123.7099609375,1135.93994140625,1135.93994140625,2738100
2019-07-26,1228.0,1268.3900146484375,1228.0,1245.219970703125,1245.219970703125,6060800
2019-07-29,1242.5,1248.989990234375,1230.199951171875,1241.8399658203125,1241.8399658203125,2069100
2019-07-30,1227.0,1236.9100341796875,1225.3199462890625,1228.0,1228.0,1430800
2019-07-31,1224.8699951171875,1234.9100341796875,1208.1800537109375,1218.199951171875,1218.199951171875,1998000
2019-08-01,1217.6300048828125,1236.300048828125,1207.0,1211.780029296875,1211.780029296875,1771300
2019-08-02,1203.0,1209.5,1190.0,1196.3199462890625,1196.3199462890625,1745500
2019-08-05,1172.969970703125,1176.8800048828125,1142.75,1154.75,1154.75,2392000
2019-08-06,1165.52001953125,1181.4000244140625,1161.530029296875,1171.0799560546875,1171.0799560546875,1800700
2019-08-07,1157.800048828125,1179.8699951171875,1150.8399658203125,1175.9100341796875,1175.9100341796875,1534300
2019-08-08,1186.4300537109375,1206.280029296875,1174.0,1206.18994140625,1206.18994140625,1505800
2019-08-09,1199.989990234375,1204.4599609375,1184.8900146484375,1188.9000244140625,1188.9000244140625,1020900
2019-08-12,1180.0,1185.6099853515625,1168.719970703125,1174.5,1174.5,1103200
2019-08-13,1174.3499755859375,1205.4300537109375,1172.989990234375,1196.72998046875,1196.72998046875,1421700
2019-08-14,1176.0699462890625,1182.7900390625,1161.0699462890625,1164.25,1164.25,1771500
2019-08-15,1168.4300537109375,1176.4200439453125,1163.0,1169.3199462890625,1169.3199462890625,1425300
2019-08-16,1180.7900390625,1183.8399658203125,1173.0,1179.2099609375,1179.2099609375,1245800
2019-08-19,1191.8299560546875,1209.3900146484375,1190.4000244140625,1200.43994140625,1200.43994140625,1222500
2019-08-20,1195.3499755859375,1198.0,1183.050048828125,1183.530029296875,1183.530029296875,1010300
2019-08-21,1195.8199462890625,1200.56005859375,1187.9200439453125,1191.5799560546875,1191.5799560546875,707600
2019-08-22,1193.800048828125,1198.780029296875,1178.9100341796875,1191.52001953125,1191.52001953125,867600
2019-08-23,1185.1700439453125,1195.6700439453125,1150.0,1153.5799560546875,1153.5799560546875,1812700
2019-08-26,1159.449951171875,1171.8599853515625,1154.8499755859375,1171.1800537109375,1171.1800537109375,1058300
2019-08-27,1183.0,1185.0,1164.56005859375,1170.8199462890625,1170.8199462890625,1173000
2019-08-28,1164.8699951171875,1178.5,1160.25,1173.75,1173.75,840500
2019-08-29,1186.4200439453125,1199.18994140625,1185.280029296875,1194.239990234375,1194.239990234375,981800
2019-08-30,1200.3499755859375,1200.3499755859375,1185.719970703125,1190.530029296875,1190.530029296875,903200
2019-09-03,1181.8499755859375,1189.0799560546875,1163.7099609375,1169.550048828125,1169.550048828125,1295400
2019-09-04,1179.449951171875,1184.8800048828125,1171.530029296875,1182.27001953125,1182.27001953125,1065600
2019-09-05,1193.6600341796875,1214.0,1192.68994140625,1212.18994140625,1212.18994140625,1319700
2019-09-06,1209.1400146484375,1212.949951171875,1203.260009765625,1206.3199462890625,1206.3199462890625,948600
2019-09-09,1207.0799560546875,1220.550048828125,1193.1700439453125,1205.27001953125,1205.27001953125,1592700
2019-09-10,1196.0899658203125,1210.0,1196.010009765625,1205.699951171875,1205.699951171875,1396100
2019-09-11,1203.8900146484375,1222.469970703125,1202.280029296875,1220.0,1220.0,1176100
2019-09-12,1223.469970703125,1242.4200439453125,1222.56005859375,1234.969970703125,1234.969970703125,1582200
2019-09-13,1232.1099853515625,1241.050048828125,1227.0799560546875,1240.030029296875,1240.030029296875,1183800
2019-09-16,1230.43994140625,1239.02001953125,1225.18994140625,1231.6300048828125,1231.6300048828125,1410900
2019-09-17,1231.6300048828125,1235.0,1223.3499755859375,1229.8800048828125,1229.8800048828125,1040300
2019-09-18,1230.239990234375,1236.239990234375,1216.469970703125,1232.6500244140625,1232.6500244140625,872000
2019-09-19,1232.3199462890625,1244.3399658203125,1232.31005859375,1238.75,1238.75,827700
2019-09-20,1233.6400146484375,1242.800048828125,1223.5799560546875,1229.8399658203125,1229.8399658203125,1884600
2019-09-23,1226.5699462890625,1239.6800537109375,1223.780029296875,1234.68994140625,1234.68994140625,1039900
2019-09-24,1240.0,1247.1099853515625,1210.6400146484375,1218.3299560546875,1218.3299560546875,1790200
2019-09-25,1216.010009765625,1248.02001953125,1209.199951171875,1245.93994140625,1245.93994140625,1339900
2019-09-26,1242.1400146484375,1244.6700439453125,1231.8199462890625,1242.2900390625,1242.2900390625,1158300
2019-09-27,1242.8299560546875,1244.989990234375,1215.199951171875,1225.949951171875,1225.949951171875,1706100
2019-09-30,1220.5999755859375,1227.4100341796875,1213.4200439453125,1221.1400146484375,1221.1400146484375,1223500
2019-10-01,1222.489990234375,1232.8599853515625,1205.550048828125,1206.0,1206.0,1225200
2019-10-02,1196.5,1198.760009765625,1172.6300048828125,1177.9200439453125,1177.9200439453125,1651500
2019-10-03,1183.3399658203125,1191.0,1163.1400146484375,1189.4300537109375,1189.4300537109375,1418400
2019-10-04,1194.2900390625,1212.4599609375,1190.969970703125,1210.9599609375,1210.9599609375,1214100
2019-10-07,1207.0,1218.9100341796875,1204.3599853515625,1208.25,1208.25,852000
2019-10-08,1198.77001953125,1206.8699951171875,1189.47998046875,1190.1300048828125,1190.1300048828125,1004300
2019-10-09,1201.3299560546875,1208.4599609375,1198.1199951171875,1202.4000244140625,1202.4000244140625,797400
2019-10-10,1198.5999755859375,1215.6199951171875,1197.8599853515625,1209.469970703125,1209.469970703125,642100
2019-10-11,1224.030029296875,1228.75,1213.6400146484375,1215.7099609375,1215.7099609375,1116500
2019-10-14,1213.8900146484375,1225.8800048828125,1211.8800048828125,1217.77001953125,1217.77001953125,664800
2019-10-15,1221.5,1247.1300048828125,1220.9200439453125,1242.239990234375,1242.239990234375,1379200
2019-10-16,1241.81005859375,1254.18994140625,1238.530029296875,1243.0,1243.0,1149300
2019-10-17,1251.4000244140625,1263.75,1249.8699951171875,1252.800048828125,1252.800048828125,1047900
2019-10-18,1254.68994140625,1258.1099853515625,1240.1400146484375,1244.4100341796875,1244.4100341796875,1581200
2019-10-21,1248.699951171875,1253.510009765625,1239.989990234375,1244.280029296875,1244.280029296875,904700
2019-10-22,1244.47998046875,1248.72998046875,1239.8499755859375,1241.199951171875,1241.199951171875,1143100
2019-10-23,1240.2099609375,1258.0400390625,1240.2099609375,1257.6300048828125,1257.6300048828125,1064100
2019-10-24,1259.1099853515625,1262.9000244140625,1252.3499755859375,1259.1099853515625,1259.1099853515625,1011200
2019-10-25,1252.0,1268.0,1249.1500244140625,1264.300048828125,1264.300048828125,1352200
2019-10-28,1275.0,1299.239990234375,1272.31005859375,1288.97998046875,1288.97998046875,3271400
2019-10-29,1276.0,1280.800048828125,1255.6099853515625,1260.6600341796875,1260.6600341796875,2622500
2019-10-30,1255.1500244140625,1268.02001953125,1250.6500244140625,1260.699951171875,1260.699951171875,1458600
2019-10-31,1260.0,1266.52001953125,1249.47998046875,1258.800048828125,1258.800048828125,1595000
2019-11-01,1265.800048828125,1273.0,1259.7099609375,1272.25,1272.25,1439800
2019-11-04,1276.1099853515625,1292.5,1276.1099853515625,1289.6099853515625,1289.6099853515625,1426300
2019-11-05,1291.199951171875,1297.239990234375,1289.3800048828125,1291.43994140625,1291.43994140625,1257100
2019-11-06,1290.0899658203125,1292.989990234375,1282.27001953125,1291.010009765625,1291.010009765625,1231300
2019-11-07,1294.280029296875,1322.6500244140625,1293.75,1306.93994140625,1306.93994140625,2257000
2019-11-08,1301.52001953125,1317.1099853515625,1301.52001953125,1309.0,1309.0,1519600
2019-11-11,1304.0,1304.9000244140625,1295.8699951171875,1298.280029296875,1298.280029296875,861700
2019-11-12,1298.5699462890625,1309.3499755859375,1294.239990234375,1297.2099609375,1297.2099609375,1442600
2019-11-13,1293.1800537109375,1302.52001953125,1292.1500244140625,1296.1800537109375,1296.1800537109375,1026900
2019-11-14,1295.0,1315.719970703125,1293.93994140625,1309.1500244140625,1309.1500244140625,1447400
2019-11-15,1315.050048828125,1333.5400390625,1311.8900146484375,1333.5400390625,1333.5400390625,1964300
2019-11-18,1332.3399658203125,1333.9200439453125,1316.1600341796875,1319.8399658203125,1319.8399658203125,1399200
2019-11-19,1326.6300048828125,1326.6300048828125,1311.77001953125,1312.5899658203125,1312.5899658203125,1093200
2019-11-20,1311.3599853515625,1313.2099609375,1289.2099609375,1301.8599853515625,1301.8599853515625,1444600
2019-11-21,1299.25,1311.1199951171875,1290.75,1300.1400146484375,1300.1400146484375,1277100
2019-11-22,1303.0,1306.9000244140625,1289.3599853515625,1293.6700439453125,1293.6700439453125,1388800
2019-11-25,1296.260009765625,1310.4100341796875,1295.6099853515625,1305.6400146484375,1305.6400146484375,1179500
2019-11-26,1309.9100341796875,1314.010009765625,1304.0400390625,1313.0,1313.0,1095500
2019-11-27,1315.4200439453125,1317.6400146484375,1309.469970703125,1312.1300048828125,1312.1300048828125,940400
2019-11-29,1306.5999755859375,1309.949951171875,1303.22998046875,1304.0899658203125,1304.0899658203125,640100
2019-12-02,1302.56005859375,1305.43994140625,1280.3800048828125,1288.8599853515625,1288.8599853515625,1326900
2019-12-03,1278.6600341796875,1297.22998046875,1277.050048828125,1294.739990234375,1294.739990234375,1263500
2019-12-04,1306.0999755859375,1324.27001953125,1303.050048828125,1318.93994140625,1318.93994140625,1775300
2019-12-05,1327.0,1327.97998046875,1314.3199462890625,1326.9599609375,1326.9599609375,1220400
2019-12-06,1332.75,1342.469970703125,1331.22998046875,1339.3900146484375,1339.3900146484375,1648400
2019-12-09,1338.8599853515625,1357.550048828125,1336.0699462890625,1342.989990234375,1342.989990234375,1542100
2019-12-10,1339.93994140625,1348.0,1334.0,1342.8900146484375,1342.8900146484375,880300
2019-12-11,1348.300048828125,1349.8900146484375,1341.0999755859375,1344.25,1344.25,1024000
2019-12-12,1343.2099609375,1354.5799560546875,1338.199951171875,1348.489990234375,1348.489990234375,1455700
2019-12-13,1347.9000244140625,1351.3499755859375,1341.6600341796875,1346.8699951171875,1346.8699951171875,1658500
2019-12-16,1355.0,1363.530029296875,1350.6099853515625,1360.699951171875,1360.699951171875,1406400
2019-12-17,1362.4100341796875,1364.3299560546875,1350.77001953125,1354.8900146484375,1354.8900146484375,1647400
2019-12-18,1357.0,1359.4300537109375,1350.4599609375,1351.9100341796875,1351.9100341796875,1166500
2019-12-19,1351.9100341796875,1357.530029296875,1348.75,1356.43994140625,1356.43994140625,1446100
2019-12-20,1363.0999755859375,1364.0,1350.72998046875,1351.219970703125,1351.219970703125,2504500
2019-12-23,1358.72998046875,1361.8499755859375,1348.0,1350.6300048828125,1350.6300048828125,996800
2019-12-24,1350.2099609375,1352.010009765625,1344.1700439453125,1344.4300537109375,1344.4300537109375,673400
2019-12-26,1346.550048828125,1363.199951171875,1345.510009765625,1362.469970703125,1362.469970703125,1183100
2019-12-27,1364.0,1367.050048828125,1353.0,1354.6400146484375,1354.6400146484375,1160600
2019-12-30,1356.81005859375,1357.0,1337.8399658203125,1339.7099609375,1339.7099609375,999700
2019-12-31,1335.7900390625,1340.6600341796875,1332.1300048828125,1339.3900146484375,1339.3900146484375,975700
2020-01-02,1348.4100341796875,1368.6800537109375,1346.489990234375,1368.6800537109375,1368.6800537109375,1363900
2020-01-03,1348.0,1373.75,1347.3199462890625,1361.52001953125,1361.52001953125,1170400
2020-01-06,1351.6300048828125,1398.3199462890625,1351.0,1397.81005859375,1397.81005859375,2338400
2020-01-07,1400.4599609375,1403.5,1391.56005859375,1395.1099853515625,1395.1099853515625,1716500
2020-01-08,1394.8199462890625,1411.8499755859375,1392.6300048828125,1405.0400390625,1405.0400390625,1765700
2020-01-09,1421.9300537109375,1428.6800537109375,1410.2099609375,1419.7900390625,1419.7900390625,1660000
2020-01-10,1429.469970703125,1434.93994140625,1419.5999755859375,1428.9599609375,1428.9599609375,1312900
2020-01-13,1435.25,1441.47998046875,1425.3699951171875,1440.030029296875,1440.030029296875,1536500
2020-01-14,1440.0,1442.6300048828125,1427.77001953125,1430.5899658203125,1430.5899658203125,1303800
2020-01-15,1433.02001953125,1440.780029296875,1431.6600341796875,1439.199951171875,1439.199951171875,1077500
2020-01-16,1445.449951171875,1450.699951171875,1440.0,1450.1600341796875,1450.1600341796875,1304000
2020-01-17,1462.5400390625,1480.550048828125,1456.550048828125,1479.52001953125,1479.52001953125,2621200
2020-01-21,1479.0,1489.8800048828125,1470.2099609375,1482.25,1482.25,2446500
2020-01-22,1489.72998046875,1500.5799560546875,1482.6600341796875,1483.8699951171875,1483.8699951171875,1422900
2020-01-23,1487.550048828125,1493.5,1480.3199462890625,1484.68994140625,1484.68994140625,1332500
2020-01-24,1492.8199462890625,1494.199951171875,1463.1800537109375,1466.1700439453125,1466.1700439453125,1489300
2020-01-27,1431.5400390625,1436.5799560546875,1419.5,1431.72998046875,1431.72998046875,1706600
2020-01-28,1441.739990234375,1454.800048828125,1430.3599853515625,1450.5,1450.5,1486200
2020-01-29,1458.4599609375,1464.1400146484375,1445.3900146484375,1456.699951171875,1456.699951171875,1078300
2020-01-30,1438.0999755859375,1455.25,1435.0,1454.25,1454.25,1355500
2020-01-31,1467.8599853515625,1469.6700439453125,1427.06005859375,1432.780029296875,1432.780029296875,2191100
2020-02-03,1461.6500244140625,1486.300048828125,1456.6099853515625,1482.5999755859375,1482.5999755859375,3608800
2020-02-04,1454.489990234375,1467.3399658203125,1422.030029296875,1445.4100341796875,1445.4100341796875,4794000
2020-02-05,1463.6099853515625,1464.5799560546875,1429.6800537109375,1446.050048828125,1446.050048828125,1818800
2020-02-06,1451.97998046875,1481.56005859375,1450.47998046875,1475.969970703125,1475.969970703125,1891100
2020-02-07,1467.3900146484375,1485.25,1465.4100341796875,1479.1099853515625,1479.1099853515625,1418000
2020-02-10,1477.22998046875,1508.8800048828125,1475.199951171875,1508.6600341796875,1508.6600341796875,1915100
2020-02-11,1513.27001953125,1529.8800048828125,1505.449951171875,1510.06005859375,1510.06005859375,1742600
2020-02-12,1515.8599853515625,1520.300048828125,1508.6700439453125,1518.6300048828125,1518.6300048828125,1552100
2020-02-13,1510.0,1525.949951171875,1504.0,1513.3900146484375,1513.3900146484375,1145700
2020-02-14,1514.530029296875,1520.050048828125,1505.550048828125,1518.72998046875,1518.72998046875,1159900
2020-02-18,1514.3399658203125,1530.56005859375,1511.010009765625,1519.43994140625,1519.43994140625,1282100
2020-02-19,1527.199951171875,1530.739990234375,1520.97998046875,1524.8699951171875,1524.8699951171875,1137300
2020-02-20,1519.010009765625,1527.0699462890625,1504.260009765625,1516.989990234375,1516.989990234375,1298100
2020-02-21,1504.5799560546875,1510.949951171875,1478.489990234375,1483.4599609375,1483.4599609375,2126000
2020-02-24,1423.050048828125,1436.3800048828125,1406.7900390625,1419.8599853515625,1419.8599853515625,2478000
2020-02-25,1431.0,1436.8499755859375,1380.4200439453125,1386.3199462890625,1386.3199462890625,2579000
2020-02-26,1394.97998046875,1413.6700439453125,1376.550048828125,1390.469970703125,1390.469970703125,2488800
2020-02-27,1359.1400146484375,1369.4000244140625,1314.239990234375,1314.949951171875,1314.949951171875,3114500
2020-02-28,1274.31005859375,1342.449951171875,1268.2099609375,1339.25,1339.25,4010900
2020-03-02,1351.3900146484375,1387.469970703125,1325.199951171875,1386.3199462890625,1386.3199462890625,2771500
2020-03-03,1397.6800537109375,1408.18994140625,1329.239990234375,1337.719970703125,1337.719970703125,2830100
2020-03-04,1358.9599609375,1382.780029296875,1337.0,1381.5999755859375,1381.5999755859375,2379900
2020-03-05,1345.550048828125,1353.6300048828125,1301.6400146484375,1314.760009765625,1314.760009765625,2719000
2020-03-06,1269.949951171875,1302.75,1257.2099609375,1295.739990234375,1295.739990234375,3232000
2020-03-09,1204.9599609375,1252.72998046875,1198.0400390625,1215.7900390625,1215.7900390625,3462600
2020-03-10,1254.3900146484375,1275.8499755859375,1214.510009765625,1275.1700439453125,1275.1700439453125,2743600
2020-03-11,1248.27001953125,1256.9300537109375,1191.1400146484375,1210.9000244140625,1210.9000244140625,2736600
2020-03-12,1122.6199951171875,1188.75,1108.469970703125,1111.550048828125,1111.550048828125,4716300
2020-03-13,1174.989990234375,1214.4000244140625,1112.2900390625,1214.27001953125,1214.27001953125,3970000
2020-03-16,1089.6099853515625,1145.469970703125,1067.0799560546875,1073.0,1073.0,4826000
2020-03-17,1090.6400146484375,1126.0,1049.0999755859375,1118.06005859375,1118.06005859375,4159700
2020-03-18,1059.93994140625,1104.989990234375,1037.0,1091.18994140625,1091.18994140625,4652200
2020-03-19,1088.219970703125,1152.6099853515625,1055.550048828125,1111.6700439453125,1111.6700439453125,3703200
2020-03-20,1130.9000244140625,1138.47998046875,1062.0999755859375,1068.2099609375,1068.2099609375,4143900
2020-03-23,1056.3699951171875,1066.9100341796875,1008.8699951171875,1054.1300048828125,1054.1300048828125,4183600
2020-03-24,1103.97998046875,1133.3299560546875,1086.4300537109375,1130.010009765625,1130.010009765625,3623400
2020-03-25,1124.5799560546875,1146.1700439453125,1083.010009765625,1101.6199951171875,1101.6199951171875,4516200
2020-03-26,1114.719970703125,1171.47998046875,1092.030029296875,1162.9200439453125,1162.9200439453125,3828100
2020-03-27,1127.469970703125,1151.050048828125,1104.0,1110.260009765625,1110.260009765625,3139700
2020-03-30,1132.6400146484375,1151.0,1098.489990234375,1146.31005859375,1146.31005859375,2936800
2020-03-31,1148.72998046875,1173.4000244140625,1136.719970703125,1161.949951171875,1161.949951171875,3261400
2020-04-01,1124.0,1129.4200439453125,1093.489990234375,1102.0999755859375,1102.0999755859375,2598500
2020-04-02,1100.0,1122.77001953125,1093.1300048828125,1117.030029296875,1117.030029296875,2820500
2020-04-03,1114.7099609375,1118.7900390625,1075.0799560546875,1092.699951171875,1092.699951171875,2568700
2020-04-06,1133.0,1190.75,1125.0,1183.18994140625,1183.18994140625,3166000
2020-04-07,1217.010009765625,1220.780029296875,1177.25,1182.56005859375,1182.56005859375,3081000
2020-04-08,1203.0999755859375,1214.9000244140625,1183.949951171875,1207.0,1207.0,2016700
2020-04-09,1218.1800537109375,1221.989990234375,1192.4200439453125,1206.5699462890625,1206.5699462890625,2701400
2020-04-13,1201.5,1214.52001953125,1182.3299560546875,1210.4100341796875,1210.4100341796875,1935100
2020-04-14,1239.969970703125,1275.75,1228.5400390625,1265.22998046875,1265.22998046875,3167900
2020-04-15,1246.510009765625,1275.1099853515625,1234.0,1257.300048828125,1257.300048828125,2111800
2020-04-16,1267.1400146484375,1273.3599853515625,1238.199951171875,1257.4300537109375,1257.4300537109375,2894800
2020-04-17,1281.699951171875,1290.0,1266.0,1279.0,1279.0,2552500
2020-04-20,1269.8900146484375,1276.8199462890625,1256.43994140625,1261.1500244140625,1261.1500244140625,1764600
2020-04-21,1242.7099609375,1250.0,1205.0,1212.1600341796875,1212.1600341796875,2482400
